#
#
# !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#
# Anyone using the information in this document and associated material
# (S6 noise spectra, inspiral ranges, observation times) in a publication
# or talk must acknowledge the US National Science Foundation, the LIGO
# Scientific Collaboration, and the Virgo Collaboration.
#
# Please direct all questions to the corresponding author
# (sprivite@ligo.caltech.edu).  Please inform the corresponding author
# and the LSC and Virgo spokespeople (currently, reitze@phys.ufl.edu and
# francesco.fidecaro@df.unipi.it, respectively) if you intend to use
# this information in a publication.
#
# !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#
#
# This document contains the frequency series amplitude spectral density
# for H1 during the 2048 segment in S6 beginning at GPS time 962268343).
# This spectrum corresponds to a time when the H1 detector operated near
# its max 1.4-1.4 solar mass inspiral horizon.  The first column is the
# frequency in Hz and the second column is the amplitude spectral density
# in strain/sqrt(Hz).
#
# The ASD given here is computed using version 2 LIGO calibration.  The
#  strain calibration for LIGO is valid above 30 Hz and for Virgo above 10Hz.
# We make no attempt to estimate the ASD below these cutoffs.  We also
# impose a high-frequency cutoff at 6000 Hz, above which we make no attempt
# to estimate the ASD.
#
#
3.000000e+01	7.538986e-42
3.025000e+01	7.538986e-42
3.050000e+01	7.538986e-42
3.075000e+01	7.538986e-42
3.100000e+01	7.538986e-42
3.125000e+01	7.538986e-42
3.150000e+01	7.538986e-42
3.175000e+01	7.538986e-42
3.200000e+01	7.538986e-42
3.225000e+01	7.538986e-42
3.250000e+01	7.538986e-42
3.275000e+01	7.538986e-42
3.300000e+01	7.538986e-42
3.325000e+01	7.538986e-42
3.350000e+01	7.538986e-42
3.375000e+01	7.538986e-42
3.400000e+01	7.538986e-42
3.425000e+01	7.538986e-42
3.450000e+01	7.538986e-42
3.475000e+01	7.538986e-42
3.500000e+01	7.538986e-42
3.525000e+01	7.538986e-42
3.550000e+01	7.538986e-42
3.575000e+01	7.538986e-42
3.600000e+01	7.538986e-42
3.625000e+01	7.538986e-42
3.650000e+01	7.538986e-42
3.675000e+01	7.538986e-42
3.700000e+01	7.538986e-42
3.725000e+01	7.538986e-42
3.750000e+01	7.538986e-42
3.775000e+01	7.538986e-42
3.800000e+01	7.538986e-42
3.825000e+01	7.538986e-42
3.850000e+01	7.538986e-42
3.875000e+01	7.538986e-42
3.900000e+01	7.538986e-42
3.925000e+01	7.538986e-42
3.950000e+01	7.538986e-42
3.975000e+01	7.538986e-42
4.000000e+01	7.538336e-42
